what,kind,bundleId,bundleVersion,description,time
error,log,,,"Info: Rebuilding internal caches: C:\\Users\\keemos\\Desktop\\eclp\\.metadata\\.plugins\\org.eclipse.core.resources\\.projects\\Graph_plotting\\com.python.pydev.analysis\\AdditionalProjectInterpreterInfo.pydevinfo (Expected error to be provided and got no error!)",1395671240236
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671240345
activated,view,org.python.pydev,2.7.5.2013052819,"org.python.pydev.navigator.view",1395671243440
started,bundle,org.python.pydev.customizations,2.7.5.2013052819,"org.python.pydev.customizations",1395671257506
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1395671257579
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671281636
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1395671293962
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1395671293972
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671294011
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395671298158
closed,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1395671298177
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671304129
opened,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395671338498
activated,editor,org.python.pydev,2.7.5.2013052819,"org.python.pydev.editor.PythonEditor",1395671338505
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671338524
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671338691
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671342271
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671352191
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671355589
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671355661
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671362828
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671365508
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671384917
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671399974
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671403959
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671405184
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671412072
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671412814
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671452097
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1395671455939
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineEnd",1395671457512
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1395671458669
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1395671459147
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671475501
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671605402
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1395671645555
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671687708
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671688929
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395671690346
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395672114812
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395672122841
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395672123717
closed,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1395672123809
stopped,bundle,org.eclipse.compare.win32,1.0.0.I20090430-0408,"org.eclipse.compare.win32",1395672124073
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.400.v200904300717,"org.eclipse.wst.dtd.ui",1395672124073
stopped,bundle,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.adt",1395672124074
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.204.v200909021537,"org.eclipse.wst.xsd.ui",1395672124074
stopped,bundle,org.eclipse.wst.xml.ui,1.1.2.v201001222130,"org.eclipse.wst.xml.ui",1395672124074
stopped,bundle,org.eclipse.wst.common.ui,1.1.402.v200901262305,"org.eclipse.wst.common.ui",1395672124074
stopped,bundle,org.eclipse.mylyn.ide.ant,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ant",1395672124074
stopped,bundle,org.eclipse.ant.ui,3.4.1.v20090901_r351,"org.eclipse.ant.ui",1395672124087
stopped,bundle,org.eclipse.mylyn.java.tasks,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.tasks",1395672124087
stopped,bundle,org.eclipse.mylyn.java.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.java.ui",1395672124087
stopped,bundle,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit",1395672124087
stopped,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1395672124087
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.200.v20090528-1135,"org.eclipse.jdt.apt.ui",1395672124087
stopped,bundle,com.python.pydev.codecompletion,2.7.5.2013052819,"com.python.pydev.codecompletion",1395672124087
stopped,bundle,com.python.pydev.refactoring,2.7.5.2013052819,"com.python.pydev.refactoring",1395672124087
stopped,bundle,com.python.pydev.analysis,2.7.5.2013052819,"com.python.pydev.analysis",1395672124087
stopped,bundle,com.python.pydev.debug,2.7.5.2013052819,"com.python.pydev.debug",1395672124087
stopped,bundle,com.python.pydev.fastparser,2.7.5.2013052819,"com.python.pydev.fastparser",1395672124087
stopped,bundle,com.python.pydev,2.7.5.2013052819,"com.python.pydev",1395672124087
stopped,bundle,org.python.pydev.django,2.7.5.2013052819,"org.python.pydev.django",1395672124087
stopped,bundle,org.python.pydev.customizations,2.7.5.2013052819,"org.python.pydev.customizations",1395672124087
stopped,bundle,org.python.pydev.debug,2.7.5.2013052819,"org.python.pydev.debug",1395672124098
stopped,bundle,org.python.pydev.refactoring,2.7.5.2013052819,"org.python.pydev.refactoring",1395672124098
stopped,bundle,org.python.pydev,2.7.5.2013052819,"org.python.pydev",1395672124101
stopped,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1395672124104
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1395672124104
stopped,bundle,org.eclipse.mylyn.ide.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.ide.ui",1395672124104
stopped,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1395672124105
stopped,bundle,org.eclipse.mylyn.resources.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.resources.ui",1395672124105
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1395672124105
stopped,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1395672124105
stopped,bundle,org.eclipse.mylyn.help.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.help.ui",1395672124105
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1395672124105
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1395672124105
stopped,bundle,org.eclipse.wst.sse.ui,1.1.102.v200910200227,"org.eclipse.wst.sse.ui",1395672124105
stopped,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1395672124129
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1395672124129
stopped,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1395672124129
stopped,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1395672124129
stopped,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1395672124129
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20090504,"org.eclipse.ui.externaltools",1395672124129
stopped,bundle,org.python.pydev.shared_interactive_console,2.7.5.2013052819,"org.python.pydev.shared_interactive_console",1395672124129
stopped,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1395672124145
stopped,bundle,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms",1395672124146
stopped,bundle,org.python.pydev.jython,2.7.5.2013052819,"org.python.pydev.jython",1395672124146
stopped,bundle,org.python.pydev.parser,2.7.5.2013052819,"org.python.pydev.parser",1395672124146
stopped,bundle,org.python.pydev.core,2.7.5.2013052819,"org.python.pydev.core",1395672124146
stopped,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1395672124146
stopped,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1395672124146
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.1.3.v20100217-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1395672124146
stopped,bundle,org.python.pydev.shared_ui,2.7.5.2013052819,"org.python.pydev.shared_ui",1395672124146
stopped,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1395672124147
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.resources",1395672124147
stopped,bundle,org.eclipse.wst.common.snippets,1.1.301.v201001280015,"org.eclipse.wst.common.snippets",1395672124147
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1395672124147
stopped,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1395672124147
stopped,bundle,org.eclipse.emf.edit.ui,2.5.0.v200906151043,"org.eclipse.emf.edit.ui",1395672124147
stopped,bundle,org.eclipse.emf.common.ui,2.5.0.v200906151043,"org.eclipse.emf.common.ui",1395672124147
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk",1395672124147
stopped,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1395672124147
stopped,bundle,org.eclipse.equinox.p2.ui,1.0.100.v20090527-1812,"org.eclipse.equinox.p2.ui",1395672124147
stopped,bundle,org.eclipse.equinox.security.ui,1.0.100.v20090520-1800,"org.eclipse.equinox.security.ui",1395672124147
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.200.v20090526,"org.eclipse.ui.cheatsheets",1395672124147
stopped,bundle,org.eclipse.help.ui,3.4.0.v20090528,"org.eclipse.help.ui",1395672124147
stopped,bundle,org.eclipse.jsch.ui,1.1.200.I20090430-0408,"org.eclipse.jsch.ui",1395672124147
stopped,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1395672124149
stopped,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1395672124150
stopped,bundle,org.eclipse.wst.validation.ui,1.2.104.v200904232035,"org.eclipse.wst.validation.ui",1395672124150
stopped,bundle,org.eclipse.ui.views.log,1.0.100.v20090731,"org.eclipse.ui.views.log",1395672124150
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1395672124150
stopped,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1395672124154
stopped,bundle,org.eclipse.epp.usagedata.ui,1.1.1.R201001291118,"org.eclipse.epp.usagedata.ui",1395672124154
stopped,bundle,org.eclipse.ui.intro.universal,3.2.300.v20090526,"org.eclipse.ui.intro.universal",1395672124154
stopped,bundle,org.eclipse.ui.intro,3.3.0.v20090526,"org.eclipse.ui.intro",1395672124154
stopped,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1395672124155
stopped,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1395672124155
stopped,bundle,org.eclipse.update.ui,3.2.200.v20090213,"org.eclipse.update.ui",1395672124155
stopped,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1395672124155
stopped,bundle,org.eclipse.ui.navigator,3.4.0.I20090525-2000,"org.eclipse.ui.navigator",1395672124155
stopped,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1395672124155
stopped,bundle,org.eclipse.ui.presentations.r21,3.2.100.I20081007-0800,"org.eclipse.ui.presentations.r21",1395672124155
activated,perspective,org.python.pydev,,"org.python.pydev.ui.PythonPerspective",1395672137599
started,bundle,org.eclipse.osgi,3.5.0.v20090520,"org.eclipse.osgi",1395672137599
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator",1395672137599
started,bundle,com.ibm.icu,4.0.1.v20090415,"com.ibm.icu",1395672137599
started,bundle,org.eclipse.compare.core,3.5.0.I20090430-0408,"org.eclipse.compare.core",1395672137599
started,bundle,org.eclipse.core.contenttype,3.4.0.v20090429-1800,"org.eclipse.core.contenttype",1395672137600
started,bundle,org.eclipse.core.databinding.observable,1.2.0.I20090604-2000,"org.eclipse.core.databinding.observable",1395672137600
started,bundle,org.eclipse.core.expressions,3.4.100.v20090429-1800,"org.eclipse.core.expressions",1395672137600
started,bundle,org.eclipse.core.filebuffers,3.5.0.v20090526-2000,"org.eclipse.core.filebuffers",1395672137600
started,bundle,org.eclipse.core.filesystem,1.2.0.v20090507,"org.eclipse.core.filesystem",1395672137600
started,bundle,org.eclipse.core.jobs,3.4.100.v20090429-1800,"org.eclipse.core.jobs",1395672137600
started,bundle,org.eclipse.core.net,1.2.0.I20090522-1010,"org.eclipse.core.net",1395672137600
started,bundle,org.eclipse.core.resources,3.5.0.v20090512,"org.eclipse.core.resources",1395672137600
started,bundle,org.eclipse.core.runtime,3.5.0.v20090525,"org.eclipse.core.runtime",1395672137600
started,bundle,org.eclipse.core.runtime.compatibility,3.2.0.v20090413,"org.eclipse.core.runtime.compatibility",1395672137600
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.100.v20090413,"org.eclipse.core.runtime.compatibility.auth",1395672137600
started,bundle,org.eclipse.core.variables,3.2.200.v20090521,"org.eclipse.core.variables",1395672137600
started,bundle,org.eclipse.debug.core,3.5.0.v20090526-1600,"org.eclipse.debug.core",1395672137600
started,bundle,org.eclipse.debug.ui,3.5.0.v20090603,"org.eclipse.debug.ui",1395672137600
started,bundle,org.eclipse.ecf,3.0.0.v20090604-1131,"org.eclipse.ecf",1395672137600
started,bundle,org.eclipse.ecf.filetransfer,3.0.0.v20090604-1131,"org.eclipse.ecf.filetransfer",1395672137600
started,bundle,org.eclipse.ecf.identity,3.0.0.v20090604-1131,"org.eclipse.ecf.identity",1395672137600
started,bundle,org.eclipse.ecf.provider.filetransfer,3.0.0.v20090604-1131,"org.eclipse.ecf.provider.filetransfer",1395672137600
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,3.0.0.v20090604-1131,"org.eclipse.ecf.provider.filetransfer.httpclient",1395672137600
started,bundle,org.eclipse.equinox.app,1.2.0.v20090520-1800,"org.eclipse.equinox.app",1395672137600
started,bundle,org.eclipse.equinox.common,3.5.0.v20090520-1800,"org.eclipse.equinox.common",1395672137600
started,bundle,org.eclipse.equinox.ds,1.1.0.v20090601,"org.eclipse.equinox.ds",1395672137600
started,bundle,org.eclipse.equinox.frameworkadmin,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin",1395672137600
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.100.v20090520-1905,"org.eclipse.equinox.frameworkadmin.equinox",1395672137600
started,bundle,org.eclipse.equinox.p2.core,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.core",1395672137600
started,bundle,org.eclipse.equinox.p2.director,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.director",1395672137600
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.100.v20090525,"org.eclipse.equinox.p2.directorywatcher",1395672137600
started,bundle,org.eclipse.equinox.p2.engine,1.0.100.v20090525,"org.eclipse.equinox.p2.engine",1395672137600
started,bundle,org.eclipse.equinox.p2.exemplarysetup,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.exemplarysetup",1395672137600
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.garbagecollector",1395672137600
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.0.100.v20090525,"org.eclipse.equinox.p2.metadata.repository",1395672137600
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.0.100.v20090520-1905,"org.eclipse.equinox.p2.reconciler.dropins",1395672137600
started,bundle,org.eclipse.equinox.p2.repository,1.0.0.v20090601-1921,"org.eclipse.equinox.p2.repository",1395672137600
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20090520-1905,"org.eclipse.equinox.p2.ui.sdk.scheduler",1395672137600
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.0.v20090520-1905,"org.eclipse.equinox.p2.updatechecker",1395672137600
started,bundle,org.eclipse.equinox.preferences,3.2.300.v20090520-1800,"org.eclipse.equinox.preferences",1395672137600
started,bundle,org.eclipse.equinox.registry,3.4.100.v20090520-1800,"org.eclipse.equinox.registry",1395672137600
started,bundle,org.eclipse.equinox.security,1.0.100.v20090520-1800,"org.eclipse.equinox.security",1395672137600
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,1.0.100.v20090520-1905,"org.eclipse.equinox.simpleconfigurator.manipulator",1395672137600
started,bundle,org.eclipse.equinox.util,1.0.100.v20090520-1800,"org.eclipse.equinox.util",1395672137600
started,bundle,org.eclipse.help,3.4.0.v20090526,"org.eclipse.help",1395672137600
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20090603,"org.eclipse.jdt.core.manipulation",1395672137600
started,bundle,org.eclipse.jface,3.5.0.I20090525-2000,"org.eclipse.jface",1395672137600
started,bundle,org.eclipse.jsch.core,1.1.100.I20090430-0408,"org.eclipse.jsch.core",1395672137600
started,bundle,org.eclipse.ltk.core.refactoring,3.5.0.v20090513-2000,"org.eclipse.ltk.core.refactoring",1395672137600
started,bundle,org.eclipse.ltk.ui.refactoring,3.4.100.v20090604,"org.eclipse.ltk.ui.refactoring",1395672137600
started,bundle,org.eclipse.mylyn.commons.net,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.net",1395672137600
started,bundle,org.eclipse.search,3.5.0.v20090526-2000,"org.eclipse.search",1395672137600
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1395672137600
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1395672137600
started,bundle,org.eclipse.team.ui,3.5.0.I20090430-0408,"org.eclipse.team.ui",1395672137600
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1395672137600
started,bundle,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console",1395672137600
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1395672137600
started,bundle,org.eclipse.ui.forms,3.4.0.v20090526,"org.eclipse.ui.forms",1395672137600
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1395672137600
started,bundle,org.eclipse.ui.navigator,3.4.0.I20090525-2000,"org.eclipse.ui.navigator",1395672137600
started,bundle,org.eclipse.ui.navigator.resources,3.4.0.I20090525-2000,"org.eclipse.ui.navigator.resources",1395672137600
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1395672137600
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1395672137600
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1395672137600
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1395672137600
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1395672137600
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1395672137600
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1395672137600
started,bundle,com.android.ide.eclipse.adt,0.9.6.v201002051504-24846,"com.android.ide.eclipse.adt",1395672137600
started,bundle,com.android.ide.eclipse.ddms,0.9.6.v201002051504-24846,"com.android.ide.eclipse.ddms",1395672137600
started,bundle,org.eclipse.epp.usagedata.gathering,1.1.1.R201001291118,"org.eclipse.epp.usagedata.gathering",1395672137600
started,bundle,org.eclipse.epp.usagedata.recording,1.1.1.R201001291118,"org.eclipse.epp.usagedata.recording",1395672137600
started,bundle,org.eclipse.jdt.core,3.5.1.v_972_R35x,"org.eclipse.jdt.core",1395672137600
started,bundle,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui",1395672137600
started,bundle,org.eclipse.mylyn.bugzilla.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1395672137600
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1395672137600
started,bundle,org.eclipse.mylyn.commons.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.commons.ui",1395672137600
started,bundle,org.eclipse.mylyn.context.core,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.core",1395672137600
started,bundle,org.eclipse.mylyn.context.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.context.ui",1395672137600
started,bundle,org.eclipse.mylyn.monitor.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.monitor.ui",1395672137600
started,bundle,org.eclipse.mylyn.tasks.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.tasks.ui",1395672137600
started,bundle,org.eclipse.mylyn.team.ui,3.2.3.v20100217-0100-e3x,"org.eclipse.mylyn.team.ui",1395672137600
started,bundle,org.eclipse.team.cvs.ui,3.3.202.r35x_20090930-0800,"org.eclipse.team.cvs.ui",1395672137600
started,bundle,com.python.pydev,2.7.5.2013052819,"com.python.pydev",1395672137600
